label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
8,0.0,0.0,0.0,-0.126773,-0.064968,-0.044689,-0.210392,-0.241458,-0.061649,-0.218802,-0.391121,-0.078242,-0.220785,-0.505801,-0.090384,-0.21265,-0.493409,0.007484,-0.277519,-0.66673,-0.016068,-0.304964,-0.780258,-0.031934,-0.315825,-0.887953,-0.050315,-0.127128,-0.527825,-0.008267,-0.163735,-0.732829,-0.084941,-0.174132,-0.651559,-0.118205,-0.166914,-0.543985,-0.117209,-0.037165,-0.523299,-0.0355,-0.060047,-0.738469,-0.103186,-0.084274,-0.883962,-0.151194,-0.095131,-1.0,-0.174012,0.053636,-0.488647,-0.065073,0.117301,-0.638646,-0.107561,0.172515,-0.725754,-0.138504,0.218172,-0.806044,-0.161713
8,0.0,0.0,0.0,-0.118203,-0.073183,-0.04031,-0.19181,-0.250641,-0.061449,-0.202317,-0.395708,-0.085115,-0.218008,-0.509671,-0.10644,-0.18679,-0.495225,0.006323,-0.247009,-0.673497,-0.021203,-0.275007,-0.770535,-0.041938,-0.284578,-0.868584,-0.063571,-0.107886,-0.520621,-0.013186,-0.146696,-0.716146,-0.094863,-0.165241,-0.637141,-0.134041,-0.163094,-0.533775,-0.138701,-0.024227,-0.512896,-0.043308,-0.042691,-0.723956,-0.110505,-0.063343,-0.875628,-0.159041,-0.070394,-1.0,-0.184275,0.061063,-0.477397,-0.075752,0.12245,-0.626673,-0.115972,0.176793,-0.708334,-0.145143,0.224916,-0.787934,-0.168923
8,0.0,0.0,0.0,-0.125082,-0.061965,-0.05062,-0.200916,-0.248664,-0.07361,-0.208534,-0.398864,-0.095871,-0.229291,-0.502494,-0.113544,-0.191145,-0.495971,-0.005237,-0.249727,-0.685792,-0.033428,-0.274255,-0.786864,-0.049794,-0.281191,-0.886727,-0.068316,-0.110655,-0.520999,-0.01983,-0.156661,-0.718952,-0.1099,-0.173802,-0.610348,-0.145893,-0.168977,-0.485546,-0.144521,-0.026763,-0.51573,-0.046037,-0.051307,-0.722457,-0.1201,-0.075863,-0.87325,-0.168245,-0.086506,-1.0,-0.190752,0.057933,-0.481716,-0.075366,0.121585,-0.62457,-0.117763,0.181708,-0.70481,-0.148642,0.233151,-0.790337,-0.173527
8,0.0,0.0,0.0,-0.121243,-0.067116,-0.047097,-0.194497,-0.253172,-0.069531,-0.202552,-0.401721,-0.091826,-0.22648,-0.499785,-0.110107,-0.185633,-0.498715,-0.006267,-0.24397,-0.685082,-0.035437,-0.27227,-0.787883,-0.052897,-0.2838,-0.890809,-0.072185,-0.107014,-0.522479,-0.023097,-0.150136,-0.719234,-0.112571,-0.164937,-0.612674,-0.147992,-0.15879,-0.490882,-0.146222,-0.022844,-0.514,-0.050787,-0.047487,-0.72081,-0.12258,-0.068226,-0.870946,-0.16867,-0.075409,-1.0,-0.190138,0.061607,-0.476399,-0.081552,0.124865,-0.619517,-0.122204,0.184941,-0.69695,-0.150767,0.236757,-0.781382,-0.173975
8,0.0,0.0,0.0,-0.117499,-0.065043,-0.047972,-0.191605,-0.248431,-0.072463,-0.199849,-0.395748,-0.096838,-0.224848,-0.504204,-0.117324,-0.180135,-0.493407,-0.009282,-0.240222,-0.680252,-0.03952,-0.270033,-0.782607,-0.058226,-0.280954,-0.883689,-0.078325,-0.103445,-0.518227,-0.02548,-0.14928,-0.715476,-0.114228,-0.164721,-0.618121,-0.149533,-0.157397,-0.501011,-0.148571,-0.020498,-0.509079,-0.052412,-0.044985,-0.717076,-0.122882,-0.064157,-0.870395,-0.167093,-0.068776,-1.0,-0.187797,0.063874,-0.471582,-0.082648,0.127661,-0.618148,-0.12296,0.186204,-0.697914,-0.150275,0.237808,-0.783892,-0.172475
8,0.0,0.0,0.0,-0.120437,-0.063231,-0.052779,-0.194471,-0.240274,-0.080044,-0.199758,-0.387737,-0.106292,-0.22221,-0.495439,-0.127971,-0.185145,-0.488228,-0.012967,-0.245915,-0.67555,-0.043547,-0.272042,-0.776642,-0.062362,-0.280773,-0.882226,-0.082806,-0.105629,-0.514381,-0.02756,-0.150687,-0.705372,-0.118484,-0.164951,-0.598038,-0.154464,-0.159155,-0.480229,-0.152989,-0.020955,-0.507825,-0.053172,-0.049011,-0.712765,-0.125141,-0.067675,-0.865213,-0.169426,-0.072778,-1.0,-0.189532,0.065213,-0.472604,-0.082485,0.127049,-0.617993,-0.122235,0.185915,-0.694688,-0.14829,0.236268,-0.780131,-0.169387
8,0.0,0.0,0.0,-0.117484,-0.066467,-0.044639,-0.192074,-0.244308,-0.068244,-0.199841,-0.390855,-0.092457,-0.225291,-0.504465,-0.113442,-0.191245,-0.499653,-0.006462,-0.248804,-0.686635,-0.035512,-0.274031,-0.787159,-0.055205,-0.283817,-0.885748,-0.076139,-0.112622,-0.524676,-0.023582,-0.148355,-0.718473,-0.106854,-0.159985,-0.629714,-0.1445,-0.15674,-0.524985,-0.148406,-0.027588,-0.514013,-0.051096,-0.047556,-0.724195,-0.119548,-0.068731,-0.872433,-0.167438,-0.079289,-1.0,-0.192789,0.060139,-0.475371,-0.081023,0.126694,-0.625083,-0.123336,0.18581,-0.70866,-0.154433,0.234986,-0.794848,-0.179851
8,0.0,0.0,0.0,-0.124479,-0.065532,-0.046277,-0.200312,-0.245435,-0.069375,-0.206235,-0.394708,-0.093603,-0.224461,-0.506518,-0.114252,-0.200075,-0.49722,-0.005896,-0.259876,-0.687401,-0.029937,-0.279919,-0.790617,-0.045519,-0.287733,-0.896454,-0.064953,-0.118844,-0.52241,-0.021795,-0.164037,-0.702631,-0.104666,-0.172377,-0.614581,-0.144249,-0.17047,-0.512736,-0.150421,-0.031968,-0.51545,-0.047835,-0.056016,-0.724698,-0.119946,-0.077471,-0.873331,-0.173121,-0.089616,-1.0,-0.201838,0.05737,-0.481747,-0.075887,0.123295,-0.631959,-0.122094,0.184187,-0.71781,-0.158034,0.23603,-0.805126,-0.186957
8,0.0,0.0,0.0,-0.128545,-0.07215,-0.052115,-0.209337,-0.245496,-0.079114,-0.217816,-0.396909,-0.106295,-0.215466,-0.509945,-0.129593,-0.213548,-0.494473,-0.003088,-0.280099,-0.675377,-0.030485,-0.31033,-0.781632,-0.049226,-0.321866,-0.890593,-0.070223,-0.128081,-0.524882,-0.017477,-0.162916,-0.735687,-0.101713,-0.173454,-0.6475,-0.141512,-0.167431,-0.532778,-0.145,-0.037181,-0.522351,-0.042632,-0.060193,-0.731328,-0.112141,-0.083965,-0.879002,-0.160447,-0.094735,-1.0,-0.184323,0.055258,-0.48988,-0.071033,0.114208,-0.637923,-0.111374,0.168438,-0.724409,-0.140176,0.213503,-0.80917,-0.1633
8,0.0,0.0,0.0,-0.122641,-0.090576,-0.06351,-0.199848,-0.269205,-0.09386,-0.198977,-0.435034,-0.121151,-0.170657,-0.549542,-0.14282,-0.208701,-0.511586,-0.012499,-0.277951,-0.686473,-0.042741,-0.307878,-0.799489,-0.066151,-0.321076,-0.913453,-0.090335,-0.119404,-0.546747,-0.018467,-0.143109,-0.748269,-0.095603,-0.142239,-0.663122,-0.132076,-0.136525,-0.55732,-0.136393,-0.026383,-0.54437,-0.035445,-0.041247,-0.744618,-0.098925,-0.047285,-0.883657,-0.139723,-0.050946,-1.0,-0.159891,0.064418,-0.506552,-0.057528,0.118327,-0.646274,-0.094148,0.16937,-0.725077,-0.116129,0.209179,-0.80428,-0.134149
8,0.0,0.0,0.0,-0.121199,-0.072407,-0.074693,-0.197892,-0.250197,-0.107357,-0.197308,-0.416674,-0.134512,-0.158119,-0.521874,-0.155487,-0.21117,-0.497271,-0.022299,-0.272906,-0.682074,-0.0497,-0.299058,-0.798454,-0.071261,-0.314251,-0.91611,-0.096072,-0.117818,-0.534736,-0.023478,-0.137472,-0.745209,-0.098617,-0.134359,-0.66455,-0.137436,-0.131591,-0.560903,-0.145236,-0.024364,-0.530843,-0.03658,-0.034261,-0.744957,-0.101059,-0.041563,-0.8852,-0.149165,-0.04786,-1.0,-0.175854,0.067682,-0.490098,-0.055152,0.128776,-0.633133,-0.095944,0.185952,-0.711246,-0.126642,0.229039,-0.784646,-0.152173
8,0.0,0.0,0.0,-0.122348,-0.067387,-0.073101,-0.200897,-0.242282,-0.104572,-0.204719,-0.401292,-0.129943,-0.189369,-0.506482,-0.149108,-0.213862,-0.495939,-0.029637,-0.278481,-0.684904,-0.061651,-0.307931,-0.805217,-0.08249,-0.326044,-0.925889,-0.105495,-0.121111,-0.53148,-0.033726,-0.135777,-0.743842,-0.119529,-0.137942,-0.637269,-0.157347,-0.139282,-0.518939,-0.159546,-0.027183,-0.527957,-0.049649,-0.03468,-0.738858,-0.120675,-0.042695,-0.877851,-0.168935,-0.049981,-1.0,-0.192718,0.066035,-0.48946,-0.070503,0.128968,-0.639792,-0.113278,0.187979,-0.720146,-0.14311,0.229705,-0.802362,-0.166916
8,0.0,0.0,0.0,-0.129836,-0.073377,-0.058248,-0.235972,-0.249647,-0.097121,-0.247288,-0.410412,-0.137656,-0.204462,-0.532545,-0.173141,-0.232535,-0.521323,-0.03474,-0.320917,-0.717684,-0.08184,-0.371165,-0.822757,-0.112906,-0.400171,-0.927963,-0.139667,-0.143636,-0.564629,-0.049299,-0.187134,-0.750097,-0.140872,-0.178263,-0.645653,-0.17868,-0.160913,-0.531386,-0.183558,-0.046345,-0.558967,-0.074227,-0.079803,-0.792079,-0.151619,-0.111264,-0.906955,-0.185954,-0.133524,-1.0,-0.199383,0.050167,-0.515394,-0.103697,0.108727,-0.689835,-0.1546,0.154832,-0.803639,-0.179157,0.191898,-0.919309,-0.195639
8,0.0,0.0,0.0,0.143859,-0.033257,-0.064051,0.256121,-0.118923,-0.099345,0.285692,-0.248281,-0.132278,0.26613,-0.355227,-0.163397,0.32916,-0.452213,-0.076942,0.445502,-0.635476,-0.11465,0.510444,-0.753757,-0.137942,0.563795,-0.861907,-0.156547,0.229772,-0.522101,-0.091522,0.26679,-0.75136,-0.148316,0.298977,-0.886543,-0.195621,0.31364,-1.0,-0.227605,0.112863,-0.522743,-0.110742,0.168355,-0.616351,-0.198691,0.200284,-0.462215,-0.240533,0.199131,-0.338083,-0.254935,-0.007145,-0.485008,-0.132191,-0.027751,-0.669861,-0.206708,-0.034239,-0.789363,-0.237146,-0.042853,-0.913291,-0.253515
8,0.0,0.0,0.0,0.151952,0.017598,-0.077619,0.282142,-0.047823,-0.113622,0.322927,-0.202431,-0.144049,0.289839,-0.329471,-0.174804,0.335926,-0.3685,-0.072702,0.434302,-0.55289,-0.105258,0.496244,-0.668115,-0.12722,0.549052,-0.760241,-0.14709,0.251236,-0.444898,-0.074377,0.275986,-0.692358,-0.119674,0.297845,-0.852042,-0.153784,0.312207,-0.982402,-0.176744,0.152096,-0.448715,-0.083622,0.188161,-0.562197,-0.158558,0.211719,-0.469356,-0.197795,0.215112,-0.383065,-0.213131,0.044707,-0.41478,-0.097436,0.030809,-0.587593,-0.16613,0.032058,-0.711947,-0.194564,0.032995,-0.818351,-0.209549
8,0.0,0.0,0.0,0.142431,-0.037918,-0.064533,0.252338,-0.148299,-0.092249,0.270694,-0.3108,-0.117123,0.247824,-0.435547,-0.139119,0.286278,-0.439526,-0.042302,0.382913,-0.618044,-0.067837,0.432318,-0.724826,-0.084862,0.474752,-0.815876,-0.10106,0.192144,-0.503899,-0.048615,0.210997,-0.737261,-0.093718,0.226961,-0.880293,-0.130424,0.23872,-1.0,-0.15444,0.093625,-0.503698,-0.062648,0.121691,-0.652031,-0.128381,0.173832,-0.569824,-0.161622,0.206879,-0.483874,-0.175259,-0.004096,-0.465054,-0.081297,-0.021561,-0.646169,-0.138508,-0.021166,-0.756201,-0.16231,-0.021465,-0.855694,-0.175526
8,0.0,0.0,0.0,0.152773,-0.033711,-0.059697,0.275885,-0.147714,-0.080746,0.31042,-0.312297,-0.099435,0.285979,-0.441427,-0.114898,0.303376,-0.43284,-0.03478,0.408784,-0.610543,-0.053809,0.459809,-0.713913,-0.067758,0.507433,-0.806805,-0.084069,0.213381,-0.499848,-0.044008,0.239068,-0.733199,-0.087459,0.274078,-0.881184,-0.129444,0.297368,-1.0,-0.160485,0.116064,-0.505869,-0.060259,0.158329,-0.662285,-0.129251,0.210955,-0.569659,-0.17261,0.240568,-0.471454,-0.194905,0.01729,-0.477173,-0.080113,0.002272,-0.665827,-0.14271,0.001765,-0.784769,-0.175345,-0.000676,-0.888111,-0.196868
8,0.0,0.0,0.0,0.14085,-0.038328,-0.054942,0.258643,-0.149426,-0.071556,0.286777,-0.297419,-0.087263,0.263197,-0.418083,-0.099961,0.285974,-0.453749,-0.021173,0.390537,-0.63024,-0.036435,0.440709,-0.724044,-0.048897,0.482784,-0.815306,-0.062507,0.193785,-0.512583,-0.031048,0.221851,-0.739599,-0.071666,0.244356,-0.882171,-0.112374,0.254002,-1.0,-0.140164,0.097349,-0.513147,-0.047843,0.138662,-0.65249,-0.11018,0.19308,-0.557141,-0.149844,0.226618,-0.4622,-0.168405,-0.001521,-0.486041,-0.068002,-0.009379,-0.66862,-0.119872,-0.015505,-0.77681,-0.143653,-0.022768,-0.873271,-0.158675
8,0.0,0.0,0.0,0.131177,-0.023347,-0.058243,0.241155,-0.125556,-0.078163,0.267554,-0.275663,-0.095275,0.251521,-0.39373,-0.108466,0.271506,-0.428881,-0.0379,0.372671,-0.606892,-0.056595,0.41937,-0.696994,-0.068936,0.45917,-0.783358,-0.081123,0.187006,-0.487822,-0.046129,0.213501,-0.729996,-0.088711,0.237698,-0.877983,-0.129823,0.246705,-1.0,-0.157569,0.096729,-0.487858,-0.06029,0.137078,-0.634588,-0.125871,0.195219,-0.533171,-0.166502,0.229719,-0.4341,-0.184611,0.002724,-0.461506,-0.077332,-0.013168,-0.642552,-0.132966,-0.020056,-0.750031,-0.159265,-0.027968,-0.850341,-0.175199
8,0.0,0.0,0.0,0.1341,-0.032552,-0.053432,0.246928,-0.135495,-0.071028,0.275913,-0.281217,-0.087147,0.264776,-0.397212,-0.099643,0.278739,-0.439975,-0.030656,0.379339,-0.614856,-0.050529,0.426864,-0.703411,-0.065733,0.468776,-0.787298,-0.079935,0.191932,-0.497892,-0.041922,0.222963,-0.739376,-0.086275,0.249295,-0.8844,-0.130279,0.262163,-1.0,-0.159633,0.099042,-0.499727,-0.05914,0.139882,-0.641576,-0.125276,0.200056,-0.5503,-0.167771,0.239612,-0.458298,-0.187156,0.004026,-0.472867,-0.078924,-0.005779,-0.65209,-0.134092,-0.013112,-0.75852,-0.159014,-0.021629,-0.857973,-0.173881
8,0.0,0.0,0.0,0.179198,-0.036125,-0.063972,0.338093,-0.173896,-0.087971,0.371163,-0.374849,-0.106397,0.322932,-0.527981,-0.121831,0.360334,-0.501517,-0.047076,0.478239,-0.718402,-0.0651,0.539496,-0.849403,-0.074554,0.589753,-0.963611,-0.090425,0.258635,-0.571316,-0.054756,0.295354,-0.753196,-0.099508,0.294063,-0.790146,-0.137057,0.290523,-0.824397,-0.16354,0.147506,-0.577332,-0.069282,0.191923,-0.697386,-0.13872,0.251602,-0.629322,-0.186031,0.291088,-0.579367,-0.215943,0.024259,-0.546109,-0.086474,-0.006686,-0.751454,-0.152078,-0.019604,-0.880297,-0.186297,-0.029624,-1.0,-0.211632
8,0.0,0.0,0.0,0.13713,-0.052658,-0.068948,0.235849,-0.170466,-0.099794,0.257369,-0.324702,-0.126499,0.227191,-0.4502,-0.149428,0.245857,-0.453865,-0.051964,0.330346,-0.640766,-0.078435,0.373095,-0.750358,-0.095209,0.411425,-0.845952,-0.111966,0.154569,-0.50243,-0.057967,0.159741,-0.739424,-0.10898,0.175187,-0.884466,-0.150132,0.185713,-1.0,-0.177811,0.060909,-0.489666,-0.071459,0.089301,-0.634205,-0.145894,0.145536,-0.551616,-0.185874,0.180605,-0.463412,-0.203596,-0.030886,-0.441714,-0.089269,-0.065408,-0.612337,-0.154271,-0.078407,-0.727717,-0.184877,-0.091057,-0.830419,-0.203518
8,0.0,0.0,0.0,0.140347,-0.055036,-0.064961,0.236243,-0.167322,-0.094285,0.254647,-0.315702,-0.12107,0.221292,-0.437492,-0.144889,0.243898,-0.458309,-0.044031,0.327308,-0.646439,-0.071854,0.366955,-0.750684,-0.090836,0.403178,-0.845837,-0.109073,0.151248,-0.505524,-0.051782,0.161429,-0.74145,-0.105955,0.17023,-0.88354,-0.14758,0.175025,-1.0,-0.17446,0.058271,-0.490922,-0.067342,0.080051,-0.646786,-0.142378,0.131171,-0.564552,-0.181371,0.166285,-0.477014,-0.19744,-0.033534,-0.441756,-0.087252,-0.0672,-0.613583,-0.152327,-0.08111,-0.730391,-0.183774,-0.092496,-0.834198,-0.202747
8,0.0,0.0,0.0,0.140427,-0.050847,-0.063382,0.239296,-0.164095,-0.09205,0.257565,-0.31068,-0.118775,0.221263,-0.432663,-0.142343,0.252239,-0.461986,-0.03895,0.334186,-0.648247,-0.062669,0.373041,-0.752223,-0.078624,0.410155,-0.845522,-0.095336,0.160788,-0.508294,-0.04827,0.167201,-0.74075,-0.099408,0.177575,-0.883573,-0.13952,0.183927,-1.0,-0.16541,0.0672,-0.492725,-0.06553,0.090143,-0.641041,-0.139407,0.140375,-0.55173,-0.178507,0.173811,-0.458652,-0.19483,-0.025808,-0.443741,-0.08704,-0.063262,-0.618389,-0.151243,-0.077118,-0.737569,-0.182339,-0.087718,-0.843886,-0.201394
8,0.0,0.0,0.0,0.150038,-0.032785,-0.064766,0.267531,-0.142966,-0.091069,0.296953,-0.29801,-0.113882,0.255487,-0.421164,-0.133754,0.288023,-0.441547,-0.045401,0.377524,-0.633874,-0.066614,0.423591,-0.74566,-0.080842,0.465493,-0.844531,-0.097046,0.195258,-0.498994,-0.053511,0.208555,-0.732569,-0.098184,0.233315,-0.88072,-0.138647,0.253149,-1.0,-0.167733,0.097553,-0.491387,-0.068683,0.132107,-0.618764,-0.138751,0.185281,-0.525662,-0.183483,0.215152,-0.428747,-0.20647,-0.00249,-0.448794,-0.087596,-0.030451,-0.623194,-0.150065,-0.041836,-0.743921,-0.182025,-0.055182,-0.849191,-0.203239
8,0.0,0.0,0.0,0.149994,-0.046362,-0.058066,0.265603,-0.158729,-0.085469,0.296669,-0.309536,-0.111952,0.273829,-0.432687,-0.135232,0.279359,-0.47932,-0.048406,0.378406,-0.676495,-0.072585,0.426597,-0.78982,-0.089417,0.473043,-0.889872,-0.107189,0.183907,-0.529095,-0.062694,0.190075,-0.763295,-0.111844,0.218074,-0.899293,-0.15657,0.239456,-1.0,-0.189267,0.085345,-0.523479,-0.082703,0.115809,-0.684952,-0.15206,0.180937,-0.593527,-0.19414,0.221816,-0.489164,-0.217142,-0.013384,-0.48487,-0.106496,-0.040694,-0.686152,-0.167702,-0.051469,-0.811168,-0.197901,-0.061262,-0.917961,-0.218521
8,0.0,0.0,0.0,0.131778,-0.031598,-0.062928,0.234284,-0.120894,-0.091129,0.267869,-0.24922,-0.11616,0.253701,-0.359711,-0.136943,0.249272,-0.435063,-0.052436,0.338235,-0.615825,-0.077874,0.378542,-0.71774,-0.094427,0.418293,-0.81007,-0.110652,0.164537,-0.485862,-0.060892,0.170611,-0.73184,-0.109963,0.19337,-0.883837,-0.153214,0.207478,-1.0,-0.183749,0.076355,-0.478502,-0.075282,0.11015,-0.628065,-0.148111,0.174439,-0.534456,-0.190888,0.214345,-0.434554,-0.210916,-0.012261,-0.441021,-0.092875,-0.035556,-0.61624,-0.156021,-0.047462,-0.726426,-0.186943,-0.059738,-0.826478,-0.206279
8,0.0,0.0,0.0,0.130783,-0.031066,-0.062346,0.233738,-0.126484,-0.092314,0.269024,-0.258162,-0.119687,0.256126,-0.376661,-0.143019,0.250432,-0.440701,-0.051274,0.34703,-0.621342,-0.075873,0.392584,-0.71925,-0.090657,0.433866,-0.810675,-0.105065,0.167061,-0.487682,-0.060208,0.179768,-0.725001,-0.111544,0.198909,-0.878615,-0.15529,0.20696,-1.0,-0.184572,0.079868,-0.477936,-0.075025,0.115447,-0.622521,-0.147395,0.184709,-0.521137,-0.190369,0.22789,-0.416047,-0.20992,-0.008494,-0.440175,-0.09283,-0.033862,-0.617269,-0.153337,-0.046313,-0.730057,-0.183754,-0.058772,-0.832267,-0.203038
8,0.0,0.0,0.0,0.127071,-0.025234,-0.061751,0.230383,-0.123195,-0.090582,0.266294,-0.253448,-0.116347,0.258778,-0.371675,-0.137765,0.248882,-0.436732,-0.052371,0.340481,-0.615338,-0.075747,0.382753,-0.710781,-0.089335,0.421962,-0.799814,-0.103221,0.164424,-0.484047,-0.061692,0.173332,-0.723225,-0.113908,0.190832,-0.878985,-0.157905,0.196834,-1.0,-0.186757,0.076241,-0.472341,-0.076479,0.111144,-0.609435,-0.150354,0.184031,-0.508458,-0.194276,0.231302,-0.404063,-0.213743,-0.011829,-0.432437,-0.093852,-0.038586,-0.607184,-0.155738,-0.049747,-0.719957,-0.186295,-0.059352,-0.822213,-0.205185
8,0.0,0.0,0.0,0.128749,-0.034074,-0.055665,0.231116,-0.138946,-0.077596,0.260003,-0.271551,-0.098079,0.253719,-0.383922,-0.114111,0.245424,-0.449896,-0.035181,0.336673,-0.626733,-0.053208,0.377681,-0.719631,-0.064325,0.413542,-0.808968,-0.075451,0.160676,-0.496481,-0.045427,0.171875,-0.726554,-0.089017,0.187035,-0.878455,-0.130136,0.19076,-1.0,-0.15747,0.07385,-0.486469,-0.061444,0.109444,-0.616121,-0.127383,0.177487,-0.51284,-0.168312,0.22092,-0.409935,-0.186183,-0.015014,-0.451861,-0.080001,-0.035903,-0.625723,-0.132222,-0.047269,-0.73083,-0.156203,-0.058473,-0.825043,-0.170916
8,0.0,0.0,0.0,0.133317,-0.031889,-0.062172,0.234022,-0.12615,-0.09313,0.27139,-0.254107,-0.121441,0.265208,-0.371105,-0.145609,0.249927,-0.43214,-0.054247,0.336625,-0.609316,-0.079538,0.376999,-0.704913,-0.094987,0.415788,-0.7937,-0.109883,0.166998,-0.480836,-0.063987,0.177784,-0.718229,-0.115942,0.194163,-0.874996,-0.158671,0.201822,-1.0,-0.187359,0.080788,-0.470873,-0.079486,0.117995,-0.605735,-0.15293,0.186448,-0.508131,-0.19598,0.231189,-0.406455,-0.215658,-0.004732,-0.433448,-0.097797,-0.027241,-0.60846,-0.157627,-0.03682,-0.718069,-0.186309,-0.045177,-0.815267,-0.204634
8,0.0,0.0,0.0,0.128802,-0.025848,-0.061068,0.232224,-0.122087,-0.091001,0.271293,-0.253366,-0.117805,0.267294,-0.373793,-0.140243,0.247449,-0.429435,-0.055761,0.338155,-0.605265,-0.080959,0.38017,-0.702764,-0.095502,0.419194,-0.793673,-0.10987,0.165453,-0.477938,-0.065093,0.177077,-0.715234,-0.116744,0.195111,-0.874132,-0.158972,0.20243,-1.0,-0.18741,0.079773,-0.468373,-0.079796,0.117314,-0.602288,-0.152873,0.187763,-0.500236,-0.195138,0.232682,-0.394667,-0.214282,-0.006053,-0.432248,-0.097081,-0.030818,-0.607073,-0.157187,-0.041254,-0.7179,-0.186436,-0.050374,-0.816045,-0.205112
8,0.0,0.0,0.0,0.127819,-0.020726,-0.065372,0.227924,-0.125898,-0.09588,0.261382,-0.258622,-0.123089,0.254504,-0.378088,-0.145735,0.246913,-0.440086,-0.054,0.340438,-0.618418,-0.079073,0.383575,-0.717005,-0.092819,0.42127,-0.810338,-0.106171,0.159442,-0.488244,-0.061803,0.1685,-0.724314,-0.115069,0.183848,-0.878522,-0.157551,0.187372,-1.0,-0.184514,0.071536,-0.476794,-0.075868,0.106179,-0.612041,-0.151115,0.18154,-0.505975,-0.193637,0.230389,-0.398815,-0.21082,-0.016734,-0.438646,-0.092946,-0.041454,-0.613464,-0.153942,-0.053149,-0.725691,-0.183378,-0.064079,-0.826134,-0.201241
8,0.0,0.0,0.0,0.125915,-0.022713,-0.065882,0.23002,-0.12344,-0.093872,0.264474,-0.257126,-0.118311,0.256661,-0.379182,-0.138206,0.245403,-0.442539,-0.051943,0.338604,-0.6268,-0.077328,0.382801,-0.72471,-0.091754,0.418146,-0.82057,-0.104703,0.159361,-0.491042,-0.058943,0.169394,-0.729526,-0.110028,0.185624,-0.878016,-0.152202,0.188129,-1.0,-0.179327,0.072101,-0.480671,-0.072477,0.105099,-0.625694,-0.147833,0.176477,-0.51888,-0.18946,0.222845,-0.414486,-0.205528,-0.01798,-0.443579,-0.089147,-0.044332,-0.61759,-0.150732,-0.059072,-0.728071,-0.18001,-0.07327,-0.830181,-0.197256
8,0.0,0.0,0.0,0.125739,-0.02456,-0.059514,0.226967,-0.120759,-0.085044,0.262194,-0.250844,-0.108102,0.251825,-0.36612,-0.126303,0.248886,-0.440031,-0.044542,0.342508,-0.619024,-0.066105,0.384538,-0.712778,-0.07735,0.421048,-0.801944,-0.088564,0.162247,-0.489029,-0.054491,0.173571,-0.727631,-0.100085,0.192605,-0.879093,-0.139221,0.201022,-1.0,-0.16563,0.075349,-0.477264,-0.070824,0.109181,-0.614423,-0.140673,0.174164,-0.50714,-0.182127,0.217264,-0.40138,-0.200319,-0.014201,-0.438612,-0.089936,-0.046695,-0.609112,-0.148959,-0.06022,-0.720708,-0.178795,-0.070604,-0.82454,-0.197414
8,0.0,0.0,0.0,0.123334,-0.020832,-0.063259,0.224953,-0.119506,-0.095186,0.262332,-0.249999,-0.124457,0.244591,-0.368122,-0.148911,0.245653,-0.444215,-0.050977,0.339785,-0.619895,-0.07403,0.382592,-0.717576,-0.085022,0.41809,-0.808577,-0.096512,0.15684,-0.491345,-0.06182,0.169169,-0.731635,-0.110937,0.185709,-0.881993,-0.148853,0.190968,-1.0,-0.173351,0.0699,-0.476724,-0.079279,0.108616,-0.617149,-0.152372,0.181094,-0.501947,-0.192058,0.227449,-0.387477,-0.208205,-0.019354,-0.433938,-0.100034,-0.052035,-0.605674,-0.161706,-0.067807,-0.721236,-0.192555,-0.080265,-0.827863,-0.212035
8,0.0,0.0,0.0,0.123505,-0.023494,-0.06207,0.224879,-0.121266,-0.089213,0.257229,-0.249972,-0.113614,0.2433,-0.364198,-0.133339,0.242958,-0.450309,-0.047108,0.333643,-0.626748,-0.070542,0.375031,-0.72279,-0.083874,0.409993,-0.816065,-0.096554,0.155693,-0.495182,-0.056973,0.163517,-0.733561,-0.105577,0.180576,-0.881262,-0.147375,0.186547,-1.0,-0.174977,0.068815,-0.480109,-0.07318,0.103431,-0.62255,-0.147333,0.176408,-0.511593,-0.19051,0.224832,-0.402584,-0.208329,-0.019219,-0.436765,-0.092279,-0.049686,-0.605755,-0.15359,-0.064986,-0.716102,-0.18427,-0.078055,-0.82045,-0.203057
8,0.0,0.0,0.0,0.126627,-0.031017,-0.058853,0.22532,-0.129126,-0.085506,0.256298,-0.255771,-0.110419,0.248404,-0.368617,-0.131042,0.242485,-0.446832,-0.04519,0.332082,-0.626282,-0.068062,0.373302,-0.719597,-0.081198,0.40906,-0.810809,-0.093685,0.156587,-0.49211,-0.056385,0.164348,-0.727937,-0.104595,0.179049,-0.878255,-0.146136,0.182641,-1.0,-0.173642,0.069957,-0.478121,-0.073561,0.102728,-0.616586,-0.144165,0.173036,-0.514328,-0.185165,0.219635,-0.412506,-0.202761,-0.018095,-0.43565,-0.093611,-0.047705,-0.607883,-0.151615,-0.062328,-0.717698,-0.179278,-0.07523,-0.819494,-0.196307
